sentence_id	sentence	locale	reason
855d2d617a4883ee6e609e29038261fd2458df88738f259635544b21af42be72	He has been active in promoting Sanskrit language through his publications.	en	grammar-or-spelling
855d2d617a4883ee6e609e29038261fd2458df88738f259635544b21af42be72	He has been active in promoting Sanskrit language through his publications.	en	difficult-pronunciation
85956235c148bd95063c73e6b48d92f87827c2f2a4b34e23a2dace05535eda14	He was involved the arrest of Abu Sayyaf finance officer Khair Mundos.	en	grammar-or-spelling
85c2fcf195420864bc4b5612d97538bc54d81d3bc3b92db491feb9b0d3898e17	Victor Garber serves as the narrator.	en	grammar-or-spelling
85c2fcf195420864bc4b5612d97538bc54d81d3bc3b92db491feb9b0d3898e17	Victor Garber serves as the narrator.	en	different-language
85c2fcf195420864bc4b5612d97538bc54d81d3bc3b92db491feb9b0d3898e17	Victor Garber serves as the narrator.	en	difficult-pronounce
85c2fcf195420864bc4b5612d97538bc54d81d3bc3b92db491feb9b0d3898e17	Victor Garber serves as the narrator.	en	offensive-language
85c2fcf195420864bc4b5612d97538bc54d81d3bc3b92db491feb9b0d3898e17	Victor Garber serves as the narrator.	en	Saidsingle433@gmail.com
853e7f922880bbba034d217832e23eb1550ca3f8f2e6acbd5149408bb57dad08	Before his death he was recommended for promotion to Leutnant.	en	grammar-or-spelling
8597c44d5e0e9226aef7c110edd54b13ea00798cf9ddec542c1ce40a43a2b95b	This was second consecutive appearance for Ukrainian team.	en	grammar-or-spelling
846ca3bfd36d7c6574236392b0bc36f7ce2f0978432450bf2bda593e8295e5bf	This ministry will served the duties of the Union Government.	en	grammar-or-spelling
85cd4b5d51ea248123dba8ef8dc8d8af0b9a07b46bb7a57f2febdb761c30f8dd	The fruit is an elliptical capsule about long and wide.	en	grammar-or-spelling
85e6129f1d041d193441931cab5c04394001ad678620e18f9441813496005e8e	Attention was paid to branches to Iceland and the Faroe Islands.	en	grammar-or-spelling
85e9c8d7045f84a433d1f22a0ef3ce5d7f51209574f7a5d982d78caf0e646b5e	His tomb in the has been preserved.	en	grammar-or-spelling
8665f34ab413999653e5fe82dac3383ef856c58203411141d6d8150441848ab5	The mutiny resulted two mutineers being killed by the Republican Guard.	en	grammar-or-spelling
86f077b72576323727fd4d820ce8601e5c2cfdf69d1ae9522162077cbe15c673	Variety of virtual stamps can also be bought of choice by paying coins.	en	grammar-or-spelling
85ff0d6ee6c262551ed31edf5f87c74f763a27fdded3b32404b1fc9375d8caa9	He previously played for in the Currie Cup and the Rugby Challenge.	en	grammar-or-spelling
8688930b9138d01d159995ee224f718229ca64c6e7a00375d22b44e125128ff2	Ecce Poeta!	en	different-language
86f10cb5bba4bd2c343f6b1475324a73f3c36c77f4009eeeb1ac43977ea84dbf	Nathuram Premi and Pt.	en	grammar-or-spelling
85dafd1c1caf8bec8faaccb40dbfbe1589455ab00e4e77c89be58362a09e4927	The adjacent station is station is Parque Central.	en	grammar-or-spelling
878008498c894fc664a0209c5c47b6465eddf5a1e10956f346ba21d7c2f94ffd	He attended St Marys Senior High School for his secondary education.	en	no voice responce
86b1daba8dde3d9189e0ecef635ca3e6571ee98cb46862b22518855473883985	The lower lobe of the corolla is up to long with wings about wide.	en	voice not being respondin. ask google. bye for now
8ac79ef62aceefad05c6411706b0a8cc3c21c9dd6461e005c755ba447a284c55	It serves Rupnagar city.	en	It is stuck on the first speaking sentence and never moves forward. It works perfectly for listening, though. I'm on Galaxy S22 Ultra phone.

8ab1ac1cd0a5f326ac9f8972d4a77970a4eb313ac1e07046ffc2af31729a8cef	A sergeant with the Unified Police Department confirmed that the complaint had been filled.	en	grammar-or-spelling
8aa46df7525d2e140ca96c257b3585a58b2d75e67c209d45f25d9fcede1bab3c	Other poles radiate out to form what appears to be solar symbols.	en	grammar-or-spelling
8ac19d95a57bc8bd6d4b6c205cee7bdcc10539832ec3e2c03795b80396f560be	Live it in God.	en	It says 'recording volume is too soft', yet I am almost shouting and the input level meter on my Mac is topping out.
8a84a04b525687761620892292c34393b4ebdd92e684608dd529dc40d98f6c36	Her publications include	en	Permission granted, will not record, not intuitive, tried 3times 
8cd7dade9f078190e30cbde9675d58b21af0df4506dc313055416c3a957271f8	Below are works by Goethals and Wolters that contain many original documents.	en	difficult-pronounce
8fca6dc25e290868b9521ca043c2a469c1dd8d6d2836dd8fa68f23dc00d3a91d	She was first appeared in Punjabi television series with Bhagwant Mann.	en	grammar-or-spelling
8fd736586db9fd3cac9fdeaa444270af93c769b4111a3c0ce72054d512c6493f	It was at this time was he changed his name to Robert Austin Markus.	en	grammar-or-spelling
91b92a283b3c22c7854619adfe6c2b5025555037fe7738276ca89b6e53f9c51e	The ambassador and his staff work at large in the in Cairo.	en	grammar-or-spelling
90bb7e9a8c80d49960c3672ed7d51cf1094adf222465832105b0954fe2ab65bb	Newborn finless porpoises are reported to in length.	en	grammar-or-spelling
92bc3165efaeef6f522c99bc6774de9882d85b9e0443ed3ec46e1f436aa7bfbb	During the war he was Chief of Army Supplies.	en	I am unable to speak loud enough to get the machine to accept my reading contribution.  
936316a32290ebad66ee6c7bd1192ea66ea0ef59f72de4d5104a714b21cd070c	The coalition won four seats in the Zagreb Assembly.	en	speech recording does  not function

926d149bddf283962287711ea673f0b9a11be95ca50afeb54a9b1243da0edc46	Painting was not allowed at the time.	en	can you 2g phone me on o7495414475, (uk)? multiple incapcities or set up email? 


93a968ab7924e764aaaa4623017b74a8445e56c197c8019641cc565163a5b38c	In doing so she became the first player in program history to be drafted.	en	linux mail box ip address for me to set up? 
93b0bbcee40390373ed9877257df80a50d8038a6f67d5ff10e88888be07bf190	The billed was blocked in the Argentine Senate due to not accomplishing quorum.	en	bye for now v bad
93c2cc6716e49c996cec503c2a572e7f156ab86fe670860ceb0b05168692caa9	West considered Arnold to be an inspiration her own career.	en	grammar-or-spelling
946e86649f58863925531448b8fd7326222882fb4f9457de4db8a4b4c71da73c	A listed race called the is run annually.	en	grammar-or-spelling
8416695a5d8ab9518165c33ef6049cb0eff2fbc02b4258388a13db36ce0f240b	Her doctoral thesis explored sleep dysregulation in patients suffering from brain illness.	en	grammar-or-spelling
947182fddfb004e8d426ae01640b5e97c1f4d524c8ba962eb4e165266edee32f	Major protests against the military forces and the government continued and Riots was erupting.	en	grammar-or-spelling
947f9e797cfcc8a22377394348b2463f62645e803f5e5f804931fe00b772d180	The leathery leaves are ovate and measure up to long.	en	grammar-or-spelling
94a84273ec635340c264d0b31cc12f49724b76213b05de11ebe703c053dfc8d6	The housemates received the majority votes receive immunity.	en	grammar-or-spelling
8449d6a3e574e5a4f15f51a9f40a1cce84a135751de4fe5e1793ced2e71e53ea	All important local orthodox leaders are buried to this cemetery.	en	grammar-or-spelling
9538caa5beeb1b39bc36b8c30a643a25701f1a89396d8f617a41a9e1c4351e04	This process brought the of land to grade level.	en	grammar-or-spelling
954f8e6a0ca7e95eedf7881bdae14dcd299e631de95c4fbb0ee095ce730c1f8b	He was an expert in the field of dynamics and the approximation of.	en	grammar-or-spelling
951d37a4f05a8a152181d4bac1c90a40efb2cb764461ce20ae42286b5ea8144a	Stiking workers engaged in protest marches among other tactics.	en	grammar-or-spelling
9531caf8fdcfc548817f255af5b02ffb64ae52eb95eaf0a60f4d7a05a4a2798c	The showers associated with this kind of clouds are therefore called "thundershowers" or "thunderstorms".	en	grammar-or-spelling
951d37a4f05a8a152181d4bac1c90a40efb2cb764461ce20ae42286b5ea8144a	Stiking workers engaged in protest marches among other tactics.	en	grammar-or-spelling
96e1afbd034621aec2acf8939606447e1e9ad2af357983a724d6f476c341ac40	He also made paintings and occasionally gave performance.	en	different-language
96e1afbd034621aec2acf8939606447e1e9ad2af357983a724d6f476c341ac40	He also made paintings and occasionally gave performance.	en	grammar-or-spelling
96e1afbd034621aec2acf8939606447e1e9ad2af357983a724d6f476c341ac40	He also made paintings and occasionally gave performance.	en	offensive-language
96e1afbd034621aec2acf8939606447e1e9ad2af357983a724d6f476c341ac40	He also made paintings and occasionally gave performance.	en	difficult-pronounce
96f9a229e3cc4cbaae07c05546db2b8a6461aab9a63eb5d92e32e9a84eb7248d	Over the loan spell he scored six goals and get five assists.	en	grammar-or-spelling
973ec9ab17f89dbbce4db6ecd222bdec16671bdf209ac771a298084e52d0bc9b	Your whole stomach drops when you see your person looking happier with someone else.	en	grammar-or-spelling
97bfd5440fd27c7f7fb6fba56ed667971e5d78464294a1cb0d42d30a2d6320e0	This strain was first isolated from young woman.	en	difficult-pronunciation
98b5c00c550cfeddf3904412631be12b90f07e0800c7ede5fa5adecfbdc9c914	Orphan girl Nina lives in the mountain region with her foster father innkeeper Rezek.	en	I thought there were multiple sentences to read! Nothing happens when l try to tick No. 2. Please instruct!
979c82703345258cf5d78c572d27991c5f16fb9cb4b6dd36c873896ae2d03ee5	Seven on the "Illustrious Women of Antiquity" are at the in Vaucluse.	en	grammar-or-spelling
99862cb5b00938a904f43ecbc1f64ef9fb9c83410e93bc04013e0b4670614845	The second floor contains window openings on wither side of the portico.	en	grammar-or-spelling
99e165bb4fdfc43b52e61407b346c4084b7408625a0188b7377b198d0cdc2896	It is native to Sulawesi.	en	offensive-language
99e165bb4fdfc43b52e61407b346c4084b7408625a0188b7377b198d0cdc2896	It is native to Sulawesi.	en	grammar-or-spelling
99e165bb4fdfc43b52e61407b346c4084b7408625a0188b7377b198d0cdc2896	It is native to Sulawesi.	en	different-language
99e165bb4fdfc43b52e61407b346c4084b7408625a0188b7377b198d0cdc2896	It is native to Sulawesi.	en	difficult-pronunciation
99e165bb4fdfc43b52e61407b346c4084b7408625a0188b7377b198d0cdc2896	It is native to Sulawesi.	en	salom aka
9ad73ad1124093b5705b7fe0fa091e607df8355ed75f519f0202adca8c319b34	Kelly was succeeded by Rev.	en	grammar-or-spelling
9ad243b2cbef8b9085eedf367cd6e10f954850d003487ebedd1534fca0115d2b	Including many are popular.	en	grammar-or-spelling
9b2ee4ed150ff59fdfcaa833e57508e9d435dcec7b669fff96f89b3c614262e0	She was considered as the only princess of China who raised by emperor.	en	grammar-or-spelling
9c731b568247f95090763f054c8b0bd3a4fd8daf8fd7a26a2ba32a45385b4c64	The crew of the Chinese vessel were placed in quarantine.	en	offensive-language
9c731b568247f95090763f054c8b0bd3a4fd8daf8fd7a26a2ba32a45385b4c64	The crew of the Chinese vessel were placed in quarantine.	en	grammar-or-spelling
9c731b568247f95090763f054c8b0bd3a4fd8daf8fd7a26a2ba32a45385b4c64	The crew of the Chinese vessel were placed in quarantine.	en	difficult-pronounce
9c731b568247f95090763f054c8b0bd3a4fd8daf8fd7a26a2ba32a45385b4c64	The crew of the Chinese vessel were placed in quarantine.	en	flexablity
9e2d6840d43f9df3eaa12bcdd2ab3aa2fc9d8c63ebc784f7e33941bf6ba6f631	Gros Islet won the tournament.	en	different-language
9e2d6840d43f9df3eaa12bcdd2ab3aa2fc9d8c63ebc784f7e33941bf6ba6f631	Gros Islet won the tournament.	en	BXjeS
9e39c34fa83f24db15d0726d7d90255f23e906c1921161ebd8b3fc8e512541d6	Veena married to actor Sundar.	en	grammar-or-spelling
9e53c7617080018ebc92390fed75e2898c387328fada62382825b966e99ed6b2	He sustained severe injuries and was hospitalized for several months.	en	offensive-language
9e4168f43cbfc3fc5ac8b681d6625524f63065ea6df6ae3eb3d53007da372e42	It appears as an introduced species in some parts of Asia.	en	difficult-pronunciation
9e4168f43cbfc3fc5ac8b681d6625524f63065ea6df6ae3eb3d53007da372e42	It appears as an introduced species in some parts of Asia.	en	l4s7P
8fe7166b461d6599676b7124555b4e99b695ac3fc7de34077094fe7151beecaf	Analytics data provides evidence	en	grammar-or-spelling
a1f70be32346c73414897b5e179b1c37cc9a52fbbf84d9159ac63e79f0b8bc31	The other singer(s) would be eliminated.	en	grammar-or-spelling
a1978930967e49f01cbfa71fc14991bb4d9145e673edcc20771a8a7e7d6fec3d	Kim tells Jimmy she is happy he told her.	en	grammar-or-spelling
a2394a0820377bc7c1f01eceef1f9de39c2f4a8105ed26ab0700e0857bfa7b7c	The new Crimean government applied for recognition to the Ottoman and Russian empires.	en	offensive-language
a2394a0820377bc7c1f01eceef1f9de39c2f4a8105ed26ab0700e0857bfa7b7c	The new Crimean government applied for recognition to the Ottoman and Russian empires.	en	grammar-or-spelling
a2394a0820377bc7c1f01eceef1f9de39c2f4a8105ed26ab0700e0857bfa7b7c	The new Crimean government applied for recognition to the Ottoman and Russian empires.	en	different-language
a2394a0820377bc7c1f01eceef1f9de39c2f4a8105ed26ab0700e0857bfa7b7c	The new Crimean government applied for recognition to the Ottoman and Russian empires.	en	difficult-pronounce
a21f08f72184439aa4a280461fab1f5c351686f0cd76bc377a64d5b6a7fe53f9	Revolutionary family patronage networks are unlikely to fade anytime soon.	en	grammar-or-spelling
a20e0697363f0ca20b8a45c80ae979569a714c3ecafe539fd3f0e762c93b449b	They have several other tents that are rented out.	en	offensive-language
a20e0697363f0ca20b8a45c80ae979569a714c3ecafe539fd3f0e762c93b449b	They have several other tents that are rented out.	en	ifing
a41cccdc9896c188c888df13f41df0f411c42182575c292afe543a5e86923b7e	No deaths of fatalities was reported during the mass protests in Tangier.	en	grammar-or-spelling
a39307868859b26907512e8cef0e3b02f22cd6a7cec40b4f8e8ca54786889338	Clypeus slightly bidentate in the middle of the front margin.	en	No idea what it means. Know clypeus and bidentate but now how it relates to margin.
a36075edce20fb6326035f567bc1ea42488ef3634852f373c7e605337ac47ca2	Kusepeyevo is the nearest rural locality.	en	difficult-pronounce
a3bccbdb41173712ec00f5400b6f0c6eb055cdc1b32b32b58ef6ba98dd3a620f	Being the regional representative of Greater Toronto Area.	en	difficult-pronounce
a3bccbdb41173712ec00f5400b6f0c6eb055cdc1b32b32b58ef6ba98dd3a620f	Being the regional representative of Greater Toronto Area.	en	different-language
a3c08c389a7a3782da0e955766f40eaefd156b2e1de0d48fa8388d34d76d7650	When Fr.	en	weird
a3f0fe212192c49137989e7279e3c71cb22fac485fb29a53f9fdbcef92de2c5e	She has previously taught at the University at Buffalo.	en	grammar-or-spelling
a399eda993b7dad1a3d4480585a25eedb90c84d01d195b881f860c6f39da68ce	The issue was addressed though adding more thermal protection and taking other measures.	en	grammar-or-spelling
a478b60fcdb3d3746992cdd90818b4cf75dbfaa499ebb56c66c749655249d309	This is Japan This was the beginning of the country name Japan.	en	grammar-or-spelling
a33c635ffed39f12e42f68d23d5eb4bbc569538cbd11b069db5b5d1c48b0a431	The spacious head is located just aft of companionway on the port side.	en	grammar-or-spelling
a55547eb053547f2ec5d83906a32f68f73e00d3a33f68dba51d65c6e13a96e62	I want to reprint some of the poems in this book	en	.
a4d7a575d0ddd958eb1c30cea718a43fcf70cad6b50ac3f037d78fac595557e7	He was also becomes mayor of his hometown.	en	grammar-or-spelling
a509152e84a0122d9e30c542e456f9349d13e0660e2d1365c8835f014fa3910b	He was the elder brother of Very Rev.	en	grammar-or-spelling
a639ef24f07396a16fc92567f7fe72b9c1d9f69a8187ae2ae85b8ab7e09726f4	Skin is dorsally shagreened with many tubercles and ventrally smooth.	en	my phone andbland line wad hacked help me im on deathly cyberAttack on some kinda chanell they make cyber actor and Stolen my identity
a7c6f7ebf7347549db7cc063f298d0097c7ddc66c86edb9718486247e1c06437	As I said last year, especially to our younger transgender Americans	en	.
a7b48d212621820d0ffeee51f79684de887135390a154c982bae2198dee61f74	Read your emails regularly	en	.
a79cc8ee5ec8486ae79669a5f9f4006caee19adec30338f5c4c03d12bc3ccdb0	Swindon Town	en	.
a805ddb2a23c742f886c728a16fd5faff973413de512addedac6fb9e92ed8319	This drypoint is shown at left.	en	different-language
a805ddb2a23c742f886c728a16fd5faff973413de512addedac6fb9e92ed8319	This drypoint is shown at left.	en	difficult-pronounce
a80e8af8114bec8833a90fbc02da1db061750d9e34512532060b2253632db17b	The movie follows the life of Hong Kong Cantopop singer and actress Anita Mui.	en	difficult-pronounce
a80e8af8114bec8833a90fbc02da1db061750d9e34512532060b2253632db17b	The movie follows the life of Hong Kong Cantopop singer and actress Anita Mui.	en	grammar-or-spelling
a80e8af8114bec8833a90fbc02da1db061750d9e34512532060b2253632db17b	The movie follows the life of Hong Kong Cantopop singer and actress Anita Mui.	en	different-language
a80e8af8114bec8833a90fbc02da1db061750d9e34512532060b2253632db17b	The movie follows the life of Hong Kong Cantopop singer and actress Anita Mui.	en	offensive-language
a8b33ea52d5cefa41ca1bc3992b9564f5c8bdc0f703c189e4ce53ee562af55d0	Five other "motorised boreholes" were drilled with total capacity of of water per day.	en	grammar-or-spelling
a93e138d06a865602c362fff1c2f302d5c4a9f1f3a32f7652c0b1393641b5a60	China has also increasing its development loans to Uzbekistan.	en	different-language
a8c69e9260f968b0417b8994da029b30a2dd305f25bab9c0f6211f536cd9f1e1	The architectural style and aesthetics of this temple enhance the beauty very much.	en	different-language
a9552434f454f7ddcc34731cb94721f4231c3cafede33d7e3e2493151b9ede32	Working with him was an exciting and rich experience.	en	different-language
a8ecb615cd8f411f15fd22f2554cdf687921626ece1511ee22d21381568c6fe3	A hatch is provided forward for ventilation.	en	different-language
a8bf880570007906a8d05fdd0f802e85bd8798003c48e406278571fa83c38e37	He transferred to Daytona Beach Community College after his freshman season.	en	offensive-language
a8bf880570007906a8d05fdd0f802e85bd8798003c48e406278571fa83c38e37	He transferred to Daytona Beach Community College after his freshman season.	en	grammar-or-spelling
a8bf880570007906a8d05fdd0f802e85bd8798003c48e406278571fa83c38e37	He transferred to Daytona Beach Community College after his freshman season.	en	different-language
a8bf880570007906a8d05fdd0f802e85bd8798003c48e406278571fa83c38e37	He transferred to Daytona Beach Community College after his freshman season.	en	difficult-pronounce
a8bf880570007906a8d05fdd0f802e85bd8798003c48e406278571fa83c38e37	He transferred to Daytona Beach Community College after his freshman season.	en	Ok
aa3ccc02b1ebee5292be6d1b13a9a0be10ff3428eb71d5f0844ff544c3458a25	This species has an average shell height of ca.	en	grammar-or-spelling
a8cad0139b34718af2e3635c177874600ef9e2c9389072c5f09e2dde74e92126	Up to its description it was called as "Pylaemenes" sp.	en	grammar-or-spelling
aa62d3fe6f8f0c77e5e2803f50f11583d87a66ad28177e87154a4c350501de49	Coaching staff and team personnel	en	.
aa1bb7c35b12c8d72021024ddc98add40751bdf2d41c42a2612b86f3c39227e8	We deploy the code to lambda	en	.
aaa68922444a0beaced6a9a55c611fcc697a68fbf2f49d20a0c9bad0aca15ef9	She made study trips to	en	grammar-or-spelling
aaa68922444a0beaced6a9a55c611fcc697a68fbf2f49d20a0c9bad0aca15ef9	She made study trips to	en	.
a97e041c29be6a1721a22e2432007462b2e5edd92af46b0ccfb0ecaf501bc209	Nils were the defending champions.	en	grammar-or-spelling
aad87969a4daa307d892b450189e48632fdb777236d4f9befab2f1a95b67f1dc	Brashear is married to attorney Clifford Ong and they have two children together.	en	difficult-pronounce
aa594c35ae08dc3fdecc0649fd9cf08f2df12b8b13061eef8d1b187caef78cb7	He was the founder of the trade union movement of Narayanganj.	en	difficult-pronounce
aa86d953e9269591502ec63d75c6e239a440f830750b9ece80885182582b8928	Ranma Spb thought parents would like the unusual plot.	en	difficult-pronounce
a7afde14c962dca091a183fba29f48acc60bc76dfb9dc0589691cfb18edacc1e	De Lisle for chamber ensemble.	en	difficult-pronounce
a8f0d38700a5d0ddbe21b49725a449f6cf5a047c722c4f6b02bd2e063dbc120f	The Joint List list is headed by Ayman Odeh.	en	difficult-pronounce
aac4e68ded43e0c123861ef596e62afd788918309cf4515128caac8f481bb7c2	This story is described in Ayodhya Kanda of "Ramayana".	en	difficult-pronounce
aa3bb7db9cd99f915994328354ae79e80a32aa22e6a4a18dce5a4c93adbe10c8	Thampi uses this opportunity to mock Balan.	en	difficult-pronounce
aa9a019b5cdb54476a16d0d6e3503c9f149b97cc38cb6402ab95d116dd1fb66b	It is named after Austrian botanist Alexander Gilli.	en	difficult-pronounce
aaf865208e6830a2c962e835781393847d4611f2fe45f087e299a69b71e8381c	List of schools in Guyana	en	.
aaadbfb83525f845f705a8282b8d093dbccd4c812207e30d1910235f396d8122	He had to face the Sultan twice in the battle.	en	offensive-language
a9ad88f3ffced110dce7011145e8555aea1a161edaafe2ee8c9a55d5fb796294	His hobbies include alpine skiing and diving.	en	It won't record my voice 

ac0d82b44d95ab8945bc4b878bc6db901c4e82011f2628d2df482e4392e361e3	Egyptian.	en	difficult-pronounce
ab9d596c447a70205bb06852765263e60b3ef60ab15add63e6245634efcdad45	For automatic browser usage	en	.
ac6868d748f014394f6fc81b250db0baffb4f30247abc9a5d1a054e54263e812	The Reservoir belongs to the Yangtze River system.	en	difficult-pronunciation
ad02683e8238b5ff179447e397b729fa1cba633e9489b21020df23c313e6ef2d	The discovery was ruled to be treasure by the coroner.	en	offensive-language
ad02683e8238b5ff179447e397b729fa1cba633e9489b21020df23c313e6ef2d	The discovery was ruled to be treasure by the coroner.	en	different-language
ace7958df9bdfaffbcc8f784633b8eb714c9635c99e12bf61e2fb66bfb3a300f	Dunn donated his body to the University of Michigan Medical School Department of Anatomy.	en	grammar-or-spelling
ac4f2385b79ec9ae867d707cef39462686e08a286421599e33a42908917879cb	Persiraja Banda Aceh	en	different-language
aa3bb7db9cd99f915994328354ae79e80a32aa22e6a4a18dce5a4c93adbe10c8	Thampi uses this opportunity to mock Balan.	en	grammar-or-spelling
aa3bb7db9cd99f915994328354ae79e80a32aa22e6a4a18dce5a4c93adbe10c8	Thampi uses this opportunity to mock Balan.	en	different-language
aa3bb7db9cd99f915994328354ae79e80a32aa22e6a4a18dce5a4c93adbe10c8	Thampi uses this opportunity to mock Balan.	en	difficult-pronunciation
ad3479d430355cd190fe4978c68a5b09c035c0c02ae34b32c26ff6e81187b67a	They also shared the single "Strong Feelings".	en	offensive-language
ad3479d430355cd190fe4978c68a5b09c035c0c02ae34b32c26ff6e81187b67a	They also shared the single "Strong Feelings".	en	grammar-or-spelling
ad3479d430355cd190fe4978c68a5b09c035c0c02ae34b32c26ff6e81187b67a	They also shared the single "Strong Feelings".	en	different-language
ad32628582b5c9bc28846fa73512a052de5cc75d97cff3da00f628d366f3dc49	It is presently owned by the same entity as the Teatro Massimo Bellini.	en	different-language
acf8cc283e618d862f333ff421c88ee4d873793d8a4e0fb0599c36a0024c1aa4	He is widely considered the greatest quarterback to ever play at North Carolina.	en	offensive-language
acf8cc283e618d862f333ff421c88ee4d873793d8a4e0fb0599c36a0024c1aa4	He is widely considered the greatest quarterback to ever play at North Carolina.	en	grammar-or-spelling
acf8cc283e618d862f333ff421c88ee4d873793d8a4e0fb0599c36a0024c1aa4	He is widely considered the greatest quarterback to ever play at North Carolina.	en	different-language
acf8cc283e618d862f333ff421c88ee4d873793d8a4e0fb0599c36a0024c1aa4	He is widely considered the greatest quarterback to ever play at North Carolina.	en	difficult-pronounce
acf8cc283e618d862f333ff421c88ee4d873793d8a4e0fb0599c36a0024c1aa4	He is widely considered the greatest quarterback to ever play at North Carolina.	en	KZAI
ad52f6650925be9522ef50cff46bcad00e46747e74153074555e9f8aab20333c	Fraser had been close to defeat in his opening knockout match against Andrew Martin.	en	difficult-pronounce
ae4c4a0808b1ebc592f7e3870baf713e5e7d29732c839da404b23d6e140591d2	Noah also represented both the and in the National Rugby Championship.	en	grammar-or-spelling
ab9557c3b85eb28d8d9884f79e09bba76368573ce383f56d79714b93e66ecce9	He graduated from the First High School Henryk Sienkiewicz in Malbork.	en	difficult-pronounce
ae3735105931517a82a099847cf44a2308d8f5e03bcff1faf13168b428084640	Harkness and it was named Dingo Beach.	en	grammar-or-spelling
ae2cdbb1a24807ccd03861c2ef4a42efec1ab923ead003c17ae5c0f74b6fa900	Village has all basic facilities else government hospital and natural gas.	en	grammar-or-spelling
ae531992441e56d3bcc55bf97272925d711a5ce9b6e37bf60f5be9cbd4a7ee5f	The passenger transfer tunnel that connects both lines is around long.	en	grammar-or-spelling
acfd080465d7ddfb63bf717c0e3c36cccf52bfa721fb03eadc72142c8fdfbe80	A small part at the eastern end is in Zabaykalsky Krai.	en	difficult-pronounce
aced4e8245727dfc0dbf764262f49bbcc20c1dbd68d0831ca3a4c4e6a67f8620	The move to house no.	en	grammar-or-spelling
adb4fd6b0395803601eff91667807e47bafdf7ed0010ebe08d0bbb51a95ade62	Their vacations are designed and marketed primarily for gay men.	en	offensive-language
ada9125b3249562d0cb3886695c28e73ac02d29cc26d873cac2dcdc2dcf0c213	Wwe.	en	difficult-pronounce
ada9125b3249562d0cb3886695c28e73ac02d29cc26d873cac2dcdc2dcf0c213	Wwe.	en	what...?
aec0a939d8a1a98b980e47b3df2356e39faa82f522f6cdb493d6199717927353	He was admitted to the Illinois bar and practiced law in Chicago.	en	different-language
ad914decf7acba5891ddb55dd395ef1df2978373d3766b7667edf99a0b144e72	The front and rear drum brakes were integrated into the cast wheels.	en	difficult-pronounce
ad914decf7acba5891ddb55dd395ef1df2978373d3766b7667edf99a0b144e72	The front and rear drum brakes were integrated into the cast wheels.	en	different-language
ad914decf7acba5891ddb55dd395ef1df2978373d3766b7667edf99a0b144e72	The front and rear drum brakes were integrated into the cast wheels.	en	grammar-or-spelling
ad914decf7acba5891ddb55dd395ef1df2978373d3766b7667edf99a0b144e72	The front and rear drum brakes were integrated into the cast wheels.	en	offensive-language
ad914decf7acba5891ddb55dd395ef1df2978373d3766b7667edf99a0b144e72	The front and rear drum brakes were integrated into the cast wheels.	en	akns
oax
acenm
,xsdkdöl
ld.ålr3låro4
kfoe
scekow90
akokwoiwkfeki0ro4ikro4i09r4ir9oi9rikri0fkeor

ae11ab843b9fe8d785f61f6eaeaec27fa16c18fa75b255217f204e7df0b53627	After graduating from University of London with Bsc.	en	grammar-or-spelling
aea8b1c91514c69fb49d882aa0415b321fc5974c8eefc17513b92a19f412be59	His grave is located on the in Berlin.	en	grammar-or-spelling
aea8b1c91514c69fb49d882aa0415b321fc5974c8eefc17513b92a19f412be59	His grave is located on the in Berlin.	en	Incomplete
aeae58cb44cb2a657e362007b8529258809668551a3ac331fa388808dc11c99c	Its occurs in Tanzania and Kenya.	en	grammar-or-spelling
ae0ee12b1f0b63fc7db8ea57b11aafc5a967fee93c857f4dd800de198cf56288	And Msgr.	en	grammar-or-spelling
ae0ee12b1f0b63fc7db8ea57b11aafc5a967fee93c857f4dd800de198cf56288	And Msgr.	en	Msgr isn't something you can say phonetically but it could mean "messenger," though they should just say that instead.
aeed75cf99da260e4bbbe76e7eb56abcccc60bc5b380949b68da2a075415aac4	The compound features of CoO core.	en	grammar-or-spelling
aeed75cf99da260e4bbbe76e7eb56abcccc60bc5b380949b68da2a075415aac4	The compound features of CoO core.	en	CoO isn't something you can pronounce.
aee4bf84667ef2b122d5545fde66b212237ecff2e07f36928d576baabc7ced55	Gumpert studied mechanical engineering at the Graz University of Technology.	en	offensive-language
b072dae6a34d6d2b812d50fb0b146ab1b619d788d704fafbd858db5e47026581	It has since been appealed Washington Court of Appeals.	en	grammar-or-spelling
b0628a120497aa05df872eec1d7c3f5d79c6963b6004af16dae4d9ec4d0bcd0d	He worked in for various publications such as "Paris Normandie" and "Cols bleus".	en	grammar-or-spelling
afe9b7d73a8120c379c6ecddf119228715aa5f2ef691bf01fb8795b6ebd7e8bb	She was the publisher of "The Paris Review".	en	difficult-pronunciation
aff4ba0c56173199aa4c6d8985217430aaaa0f4b3dab51f39f10eab382bb478a	The song is included in German hymnals of various denominations.	en	offensive-language
aff4ba0c56173199aa4c6d8985217430aaaa0f4b3dab51f39f10eab382bb478a	The song is included in German hymnals of various denominations.	en	difficult-pronunciation
aff4ba0c56173199aa4c6d8985217430aaaa0f4b3dab51f39f10eab382bb478a	The song is included in German hymnals of various denominations.	en	6/az
af97b1587e3f619a2487b17d97c4746f28ca0e8f0a5dbaf82aaaadbc0728a0f8	Du Iz Tak?	en	different-language
